DBSFG1, 04/13/24,INC,REP,E(WM0106) 00 2022-23 RWADA,F(WM0111) 00 2021 ACTUAL VALUATION/2022-23 RWADA,G(NO0090) 05 TR AR: 1.01-(.46*AV/RWADA WLTH RATIO),H(WM0126) 00 2022-23 RESIDENT PUB+NONPUB ENROLLMENT,I(WM0131) 00 2021 AV/2022-23 RES PUB+NONPUB ENRLMT,J(NO0091) 05 TRANS ENRL AR: 1.01-(.46*EWR),K(WM0184) 05 STATE SHARING RATIO (SSR),L(NO0094) 05 22-23 ENR/SQ MILE,M(NO0095) 05 TRANS SPARSTY ADJ:(21 - 22-23ENR/SQ MI)/317.88,"N(NO0075) 05 24-25 SEL TRANSP AID RATIO,.9 MAX,.065 MIN","O(NO0074) 00 TRANS NON-CAP EXP W/O SUMMR,S.3627FOR 24-25 AID",P(E10074) 00 TRANS SEC 3627 TOTAL EXPENDITURES,Q(E10037) 00 TRANS CAPITAL NEW BUS PURCHASE EXP,R(E10038) 00 TRANS CAPITAL NEW LEASE EXPENDITURE,S(E10036) 00 TRANS CAPITAL NEW EQUIPMENT EXPENDITURE,T(NO0040) 00 SUMMER TRANS NON-CAPITAL EXP FOR 24-25 AID,U(NO0106) 00 2024-25 TRANSP AID ON NON-CAPITAL EXPENDITURES,V(NO0079) 00 2024-25 TRANSP AID ON CAPITAL EXPENDITURES,"W(K20133) 00 2022-23 PUBLIC ENROLLMENT, ATTN, DUPLICATED",X(PK0155) 00 2023-24 MAX TPK AID,Y(PK0151) 00 2023-24 90M FED UPK EXP GRANT,Z(PK0153) 00 2023-24 15M SUFDPK EXP GRANT,AA(PK0162) 00 2023-24 100M UPK EXP GRANT,AB(PK0159) 00 2023-24 25M SUFDPK EXP GRANT,AC(PK0111) 00 2023-24 MAX SUFDPK AID(1415),AD(FL0006) 00 2023-24 MAX UPK AID,AE(CL0014) 00 2023-24 PAYABLE UPK AID,AF(FL0018) 05 3 YR. DIRECT CERTIFICATION AVERAGE
230201,COPENHAGEN,1,0,409,"517,059",0.781,406,"520,880",0.751,0.732,4.207,0.052,0.900,"791,656",0,"217,168",0,"2,755","12,474","712,490","197,931",422,0,0,0,0,"67,150",0,"406,744","283,571",0.36062
230301,HARRISVILLE,1,0,323,"766,045",0.671,305,"811,255",0.607,0.673,1.591,0.061,0.900,"495,076",0,"111,271",0,828,0,"445,568","100,889",314,0,0,0,0,0,0,"79,095","79,095",0.40947
230901,LOWVILLE,1,0,"1,241","492,075",0.792,"1,287","474,488",0.775,0.774,4.794,0.050,0.900,"1,260,556",0,"364,672",0,"13,599","29,395","1,134,500","340,444","1,236",0,"333,948",0,0,0,0,"152,015","152,015",0.36313
231101,SOUTH LEWIS,1,0,"1,006","714,445",0.694,977,"735,651",0.644,0.668,2.697,0.057,0.900,"1,720,593",0,"274,084",0,"23,150","130,758","1,548,534","267,511",995,0,0,0,0,0,0,"299,816","209,871",0.49082
231301,BEAVER RIVER,1,0,883,"635,389",0.729,900,"623,387",0.700,0.721,3.577,0.054,0.900,"1,045,805",0,"313,880",0,0,0,"941,225","282,492",848,0,"206,952",0,"245,958",0,0,"245,958",0,0.32574
240101,AVON,1,0,956,"507,217",0.786,923,"525,351",0.749,0.628,17.738,0.010,0.803,"826,841",0,"178,876",0,"2,292","4,247","663,953","145,478",900,0,"149,320",0,0,"200,000",0,0,0,0.27266
240201,CALEDONIA MUMF,1,0,788,"531,088",0.775,771,"542,798",0.740,0.647,12.836,0.025,0.842,"956,398",0,"91,034",0,661,0,"805,287","77,207",767,0,0,0,0,0,0,"251,059","136,940",0.27107
240401,GENESEO,1,0,932,"806,647",0.653,889,"845,664",0.589,0.490,11.403,0.030,0.683,"1,226,022",0,"81,851",0,"3,603","15,954","837,373","58,365",844,0,0,0,"178,973",0,0,"276,173","225,959",0.3684
240801,LIVONIA,1,0,"1,402","681,729",0.709,"1,366","699,696",0.662,0.552,16.642,0.013,0.722,"1,945,517",0,"397,958",0,"14,571","9,827","1,404,663","297,846","1,380",0,0,0,0,0,0,"273,702","273,702",0.31811
240901,MOUNT MORRIS,1,0,552,"319,936",0.869,556,"317,635",0.852,0.900,14.697,0.019,0.900,"1,235,286",0,0,0,0,0,"1,111,757",0,546,0,0,0,"282,130",0,0,"486,536","256,073",0.61189
241001,DANSVILLE,1,0,"1,290","416,560",0.826,"1,248","430,579",0.796,0.826,9.898,0.034,0.900,"2,953,960",0,"701,049",0,"35,143","80,412","2,658,564","662,573","1,232",0,0,0,0,0,0,"830,569","830,569",0.46252
241101,DALTON-NUNDA,1,0,556,"505,563",0.786,546,"514,822",0.754,0.719,4.541,0.051,0.900,"1,091,118",0,"211,019",0,377,"4,204","982,006","190,256",532,0,0,0,0,0,0,"318,269","318,269",0.43331
241701,YORK,1,0,684,"469,088",0.803,685,"468,403",0.777,0.769,9.879,0.034,0.900,"1,015,444",0,"149,785",0,"4,635",2,"913,900","138,978",663,0,0,0,0,0,0,"124,245","124,245",0.40035
250109,BROOKFIELD,1,0,210,"426,589",0.821,198,"452,443",0.785,0.900,3.545,0.054,0.900,"629,952",0,"96,400",0,"1,123",0,"566,957","87,771",206,0,0,0,0,0,0,"30,843","30,843",0.49579
250201,CAZENOVIA,1,0,"1,369","793,949",0.659,"1,333","815,391",0.604,0.304,11.582,0.029,0.688,"2,059,821",0,"300,050",0,"3,629",0,"1,417,157","208,931","1,318",0,"162,000",0,"162,000","180,000",0,"162,000",0,0.22355
250301,DE RUYTER,1,0,324,"801,654",0.655,316,"821,949",0.601,0.580,3.542,0.054,0.786,"641,232",0,"146,929",0,"8,430",0,"504,008","122,112",315,0,0,0,0,0,0,"313,099","130,458",0.47392
250401,MORRISVILLE EA,1,0,601,"519,222",0.780,600,"520,087",0.752,0.751,7.391,0.042,0.900,"1,399,441",0,"265,902",0,"3,081","11,274","1,259,497","242,085",583,"73,983",0,0,0,"253,989",0,"99,759","99,759",0.44748
250701,HAMILTON,1,0,569,"756,264",0.676,536,"802,825",0.611,0.478,10.928,0.031,0.707,"527,904",0,"107,148",0,"2,600",0,"373,228","77,592",544,0,0,0,0,0,0,"69,500","55,600",0.27956
250901,CANASTOTA,1,0,"1,258","426,901",0.821,"1,283","418,582",0.802,0.784,22.112,0.000,0.900,"1,577,143",0,"266,826",0,"3,337",0,"1,419,429","243,147","1,246","177,386","218,036",0,"234,337",0,0,"289,825","289,825",0.47186
251101,MADISON,1,0,424,"447,007",0.813,422,"449,126",0.787,0.768,7.770,0.041,0.900,"468,401",0,"112,380",0,"3,653",0,"421,561","104,430",424,0,0,0,0,0,"192,597","81,520","81,520",0.44141
251400,ONEIDA CITY,1,0,"1,777","461,285",0.806,"1,831","447,681",0.788,0.757,43.277,0.000,0.900,"1,428,497",0,0,"664,105","4,531",0,"1,285,647","601,772","1,740",0,0,0,0,0,0,"545,430","545,430",0.48334
251501,STOCKBRIDGE VA,1,0,401,"321,111",0.868,393,"327,647",0.848,0.900,9.336,0.036,0.900,"897,624",0,"140,585",0,401,"9,200","807,862","126,887",407,"276,122",0,0,0,0,0,"69,466","69,466",0.44517
251601,CHITTENANGO,1,0,"1,920","490,369",0.793,"1,851","508,649",0.757,0.661,28.855,0.000,0.834,"3,433,843",0,"479,629",0,"2,178","10,135","2,863,825","401,827","1,838","43,091","250,120",0,"135,200",0,0,"500,240","500,240",0.29521
260101,BRIGHTON,1,0,"3,570","629,890",0.731,"3,777","595,368",0.714,0.448,428.908,0.000,0.731,"4,969,294",0,0,0,0,"17,900","3,632,554",0,"3,457",0,"475,200",0,"626,400",0,0,"820,800",0,0.19353
260401,GATES CHILI,1,0,"3,813","621,238",0.735,"4,011","590,571",0.717,0.584,190.149,0.000,0.737,"6,942,638",0,"1,309,637",0,"58,068","63,166","5,116,724","1,007,999","3,741",0,0,0,"549,460",0,"900,000","687,635","245,100",0.43502
260501,GREECE,1,0,"10,187","470,266",0.802,"11,227","426,703",0.798,0.692,336.853,0.000,0.873,"19,046,899",0,"1,657,849",0,"16,567","97,070","16,627,943","1,461,765","10,304",0,0,"360,000",0,0,0,"2,600,802","1,871,485",0.47022
260801,E. IRONDEQUOIT,1,0,"2,830","586,055",0.751,"2,904","571,121",0.726,0.556,293.972,0.000,0.751,"4,970,061",0,"1,111,923",0,0,"39,075","3,732,516","835,054","2,741",0,"462,700",0,0,0,0,"236,197","236,197",0.54749
260803,W. IRONDEQUOIT,1,0,"3,725","443,794",0.814,"3,736","442,487",0.790,0.715,523.392,0.000,0.900,"3,493,476",0,0,0,0,0,"3,144,128",0,"3,647",0,"495,300",0,"494,888",0,0,"861,740",0,0.28947
260901,HONEOYE FALLS,1,0,"2,104","632,002",0.730,"2,128","624,874",0.700,0.458,27.470,0.000,0.730,"3,391,573",0,"493,488",0,"11,716","33,482","2,475,848","368,799","2,018",0,"253,800",0,"280,800",0,0,"356,737","297,279",0.16842
261001,SPENCERPORT,1,0,"3,605","491,635",0.793,"3,694","479,790",0.772,0.621,96.870,0.000,0.793,"4,465,029",0,"979,806",0,"10,766","95,938","3,540,768","785,524","3,550",0,"487,464",0,"493,377",0,0,"723,303","222,553",0.28743
261101,HILTON,1,0,"4,181","458,488",0.808,"4,291","446,735",0.788,0.672,60.991,0.000,0.848,"5,626,089",0,"989,147",0,"13,115","17,059","4,770,923","849,918","4,090",0,"602,446",0,"253,573",0,0,"540,517","501,907",0.22613
261201,PENFIELD,1,0,"4,756","610,252",0.740,"5,049","574,838",0.724,0.499,180.539,0.000,0.740,"6,101,781",0,"636,005","3,639","36,014","1,042","4,515,318","499,987","4,661",0,"626,400",0,"583,200",0,0,"993,600",0,0.16548
261301,FAIRPORT,1,0,"5,675","659,576",0.718,"5,731","653,131",0.685,0.470,204.776,0.000,0.718,"7,786,443",0,"1,251,944",0,"13,360","13,348","5,590,666","908,488","5,427",0,"448,200",0,"723,600",0,"360,000","999,000",0,0.21231
261313,EAST ROCHESTER,1,0,923,"617,794",0.737,975,"584,845",0.719,0.589,331.593,0.000,0.743,"607,866",0,0,"9,348",0,0,"451,644","6,946",953,0,0,0,0,0,0,"291,050","103,081",0.48348
261401,PITTSFORD,1,0,"5,780","762,045",0.673,"5,926","743,270",0.640,0.339,175.061,0.000,0.673,"4,844,619",0,"1,082,728",0,"10,003","6,505","3,260,429","735,408","5,540",0,"626,400",0,"853,200",0,0,"1,393,200",0,0.09502
261501,CHURCHVILLE CH,1,0,"3,985","484,005",0.796,"4,062","474,830",0.774,0.648,73.384,0.000,0.818,"6,311,924",0,"1,029,450",0,"4,691",0,"5,163,154","845,927","3,798",0,"451,696",0,"537,128",0,0,"866,525",0,0.27192
261600,ROCHESTER,1,1,"27,210","277,487",0.888,"29,937","252,211",0.885,0.900,771.888,0.000,0.900,"69,393,376",0,0,"373,680","6,990","1,585,113","62,454,038","342,603","28,353",0,0,0,0,0,0,"36,188,959","36,188,959",0.86848
261701,RUSH HENRIETTA,1,0,"5,797","769,740",0.670,"5,897","756,687",0.634,0.494,87.496,0.000,0.670,"11,061,617",0,"1,776,337",0,"30,873",0,"7,411,283","1,210,831","5,529",0,0,"1,000,000",0,0,0,"1,012,352","621,088",0.36754
261801,BROCKPORT,1,0,"3,089","487,420",0.795,"3,181","473,323",0.775,0.706,38.942,0.000,0.891,"7,249,063",0,"860,763",0,"16,947",0,"6,458,915","782,040","3,040",0,0,0,"161,288",0,0,"956,256","956,256",0.37884
261901,WEBSTER,1,0,"8,252","719,766",0.692,"8,564","693,544",0.665,0.465,148.846,0.000,0.692,"10,804,614",0,"1,231,386",0,0,0,"7,476,793","852,119","7,818",0,"1,080,000",0,"853,200",0,0,"1,304,100","1,304,100",0.20488
262001,WHEATLAND CHIL,1,0,683,"716,476",0.693,670,"730,378",0.647,0.532,18.538,0.007,0.700,"1,308,256",0,"158,811",0,"1,433",0,"915,779","112,171",668,0,"111,040",0,0,0,0,"81,000","81,000",0.39663
270100,AMSTERDAM,1,0,"3,299","382,943",0.841,"3,768","335,278",0.844,0.871,44.674,0.000,0.900,"6,286,810",0,"191,146",0,"72,256","95,272","5,658,129","237,062","3,583",0,0,0,"258,144",0,"935,416","1,494,433","1,217,769",0.68862
270301,CANAJOHARIE,1,0,857,"444,840",0.814,799,"477,132",0.773,0.805,8.139,0.040,0.900,"1,416,058",0,"13,792","196,578","14,852","32,065","1,274,452","202,700",818,0,0,0,0,"83,967",0,"348,112","348,112",0.46629
270601,FONDA FULTONVI,1,0,"1,302","519,047",0.780,"1,216","555,756",0.734,0.730,9.419,0.036,0.900,"1,830,239",0,0,0,"8,698",0,"1,647,215","7,828","1,218",0,0,"180,000",0,0,0,"390,003","390,003",0.32867
270701,FORT PLAIN,1,0,650,"448,562",0.812,727,"401,053",0.811,0.871,11.424,0.030,0.900,"1,408,059",0,"339,998",0,"3,069",0,"1,267,253","308,760",695,0,0,0,0,0,"327,730","102,972","102,972",0.60887
271201,OP-EPH-ST JHNS,1,1,817,"413,504",0.827,714,"473,155",0.775,0.886,6.182,0.046,0.900,"1,240,517",0,"256,861",0,"7,545",0,"1,116,465","237,965",732,0,0,0,"260,628",0,0,"398,255","337,911",0.53676
280100,GLEN COVE,1,0,"3,271","1,351,826",0.412,"3,619","1,221,835",0.402,0.309,443.167,0.000,0.412,"5,026,603",0,0,0,0,0,"2,070,960",0,"3,162",0,0,"400,000",0,0,0,"637,347","342,280",0.46825
280201,HEMPSTEAD,1,1,"9,149","252,211",0.899,"9,310","247,850",0.887,0.900,"2,787.675",0.000,0.900,"10,572,584",0,0,0,0,0,"9,515,326",0,"8,731",0,"3,868,314",0,"1,534,985",0,0,"3,622,286","3,622,286",0.65835
280202,UNIONDALE,1,0,"6,765","805,237",0.654,"7,189","757,745",0.633,0.570,979.295,0.000,0.719,"11,985,843",0,0,0,0,"25,791","8,617,821",0,"6,669",0,0,0,"191,678",0,0,"3,431,678","3,232,160",0.55531
280203,EAST MEADOW,1,0,"8,250","780,259",0.665,"8,285","776,963",0.624,0.480,921.284,0.000,0.665,"14,432,848",0,0,0,0,"51,124","9,597,844",0,"7,748",0,"907,200",0,"871,792",0,0,"1,417,192","877,851",0.20694
280204,NORTH BELLMORE,1,0,"4,160","719,060",0.692,"4,064","736,046",0.644,0.474,"1,173.821",0.000,0.692,"1,889,680",0,"6,923",0,0,0,"1,307,659","4,791","3,883",0,"464,400",0,"288,836","1,100,000",0,"575,036","575,036",0.11341
280205,LEVITTOWN,1,0,"7,547","617,195",0.737,"7,420","627,758",0.698,0.552,"1,122.625",0.000,0.737,"7,028,173",0,"327,525",0,"16,662",0,"5,179,764","253,666","7,150",0,"778,349",0,"637,204",0,0,"1,220,854","1,220,854",0.16859
280206,SEAFORD,1,0,"2,298","983,361",0.575,"2,369","953,889",0.535,0.383,312.820,0.000,0.575,"3,139,738",0,0,0,0,0,"1,805,349",0,"2,196",0,"329,400",0,"415,800",0,0,"523,800",0,0.09902
280207,BELLMORE,1,0,"1,980","1,065,754",0.538,"1,950","1,082,150",0.471,0.323,471.563,0.000,0.538,"1,191,191",0,"9,689",0,0,0,"640,861","5,213","1,849",0,0,0,0,"350,000",0,"455,400","455,400",0.0999
280208,ROOSEVELT,1,0,"3,684","374,285",0.845,"3,775","365,262",0.829,0.900,"1,939.989",0.000,0.900,"7,562,691",0,0,0,0,0,"6,806,422",0,"3,556",0,0,"540,000",0,0,0,"1,947,439","1,947,439",0.61426
280209,FREEPORT,1,0,"6,866","527,791",0.777,"7,118","509,106",0.757,0.752,719.669,0.000,0.900,"9,472,983",0,0,0,0,"454,691","8,525,685",0,"6,531",0,0,0,"646,296","584,072",0,"2,473,885","2,316,595",0.56638
280210,BALDWIN,1,0,"4,747","794,367",0.659,"5,093","740,401",0.642,0.481,984.761,0.000,0.659,"8,618,201",0,0,0,0,"25,514","5,679,394",0,"4,459",0,"547,584",0,"481,582",0,0,"687,665","297,545",0.31082
280211,OCEANSIDE,1,0,"5,604","1,348,453",0.413,"5,800","1,302,884",0.361,0.307,346.739,0.000,0.413,"8,241,445",0,0,0,0,0,"3,403,717",0,"5,328",0,"637,200",0,"583,200",0,0,"912,600","701,999",0.15338
280212,MALVERNE,1,0,"1,973","994,048",0.570,"2,293","855,324",0.585,0.431,809.377,0.000,0.585,"2,897,484",0,"37,515",0,0,0,"1,695,028","21,946","1,847",0,"264,600",0,"151,221",0,0,"259,221",0,0.2965
280213,V STR THIRTEEN,1,1,"4,418","701,515",0.700,"4,463","694,442",0.665,0.511,"1,216.620",0.000,0.700,"2,172,744",0,0,0,18,0,"1,520,921",13,"3,982",0,"441,440",0,"381,788",0,0,"698,684","410,239",0.29662
280214,HEWLETT WOODME,1,0,"2,964","1,382,296",0.398,"5,125","799,439",0.613,0.181,731.370,0.000,0.613,"7,721,098",0,0,0,0,0,"4,733,033",0,"2,758",0,"540,000",0,"464,400",0,0,"904,686","604,972",0.21786
280215,LAWRENCE,1,0,"2,254","4,161,238",-0.834,"7,731","1,213,223",0.406,0.000,215.186,0.000,0.406,"12,118,205",0,0,0,0,0,"4,919,991",0,"2,287",0,0,0,"378,000",0,0,"1,474,900","987,401",0.54074
280216,ELMONT,1,0,"6,504","837,304",0.640,"7,021","775,648",0.624,0.483,"1,266.760",0.000,0.640,"3,018,983",0,"390,229",0,992,"75,541","1,932,149","250,381","6,292",0,0,0,0,0,0,"1,165,948","1,165,948",0.42753
280217,FRANKLIN SQUAR,1,0,"3,519","936,458",0.596,"3,768","874,574",0.575,0.431,"1,415.390",0.000,0.596,"775,398",0,"66,902",0,"2,279",0,"462,137","41,232","3,421",0,"405,000",0,0,"261,400",0,"264,600","259,199",0.17918
280218,GARDEN CITY,1,0,"4,176","1,825,676",0.201,"4,439","1,717,509",0.155,0.030,734.766,0.000,0.201,"3,670,213",0,"388,497",0,"3,974",0,"737,713","78,887","3,931",0,0,0,"480,600",0,0,"1,512,000","194,397",0.04145
280219,EAST ROCKAWAY,1,0,"1,194","1,203,071",0.477,"1,292","1,111,816",0.457,0.345,952.184,0.000,0.477,"1,262,591",0,"15,497",0,0,0,"602,256","7,392","1,155",0,"140,400",0,"210,600",0,0,"210,600","124,199",0.2366
280220,LYNBROOK,1,0,"2,914","1,172,943",0.491,"2,922","1,169,732",0.428,0.361,"1,282.385",0.000,0.491,"3,154,682",0,0,0,0,0,"1,548,949",0,"2,752",0,"356,400",0,"334,800",0,0,"486,000","210,598",0.15636
280221,ROCKVILLE CENT,1,0,"3,516","1,310,166",0.430,"3,914","1,176,940",0.424,0.185,"1,166.723",0.000,0.430,"4,476,874",0,0,0,0,0,"1,925,056",0,"3,408",0,"502,200",0,"361,800",0,0,"664,200",0,0.12384
280222,FLORAL PARK,1,0,"2,892","1,119,540",0.515,"3,137","1,032,104",0.497,0.355,"1,602.070",0.000,0.515,"278,493",0,"13,823",0,317,0,"143,424","7,282","2,786",0,"410,400",0,"259,200","300,000",0,"383,400","215,999",0.1469
280223,WANTAGH,1,0,"2,928","903,541",0.610,"2,980","887,775",0.568,0.408,478.118,0.000,0.610,"2,365,215",0,0,0,0,0,"1,442,781",0,"2,775",0,"345,600",0,"183,600",0,0,"415,800","340,199",0.0711
280224,V STR TWENTY-F,1,1,"2,373","862,219",0.629,"2,364","865,502",0.579,0.505,"1,526.202",0.000,0.637,"2,224,221",0,0,0,0,0,"1,416,829",0,"2,126",0,"300,720",0,"294,594",0,0,"429,709","112,712",0.34815
280225,MERRICK,1,0,"3,236","953,247",0.588,"3,184","968,815",0.528,0.340,340.123,0.000,0.588,"1,701,746",0,"10,825",0,0,0,"1,000,627","6,365","3,022",0,"151,200",0,0,0,0,"469,800","469,800",0.08378
280226,ISLAND TREES,1,0,"2,348","861,988",0.629,"2,290","883,820",0.570,0.472,"1,062.379",0.000,0.629,"2,691,637",0,0,0,0,0,"1,693,040",0,"2,197",0,"264,600",0,"231,589","360,000",0,"341,065","35,900",0.21544
280227,WEST HEMPSTEAD,1,0,"1,761","1,334,932",0.419,"3,007","781,780",0.621,0.274,613.522,0.000,0.621,"7,024,920",0,0,0,0,0,"4,362,475",0,"1,597",0,"286,200",0,"178,200",0,0,"415,800","199,800",0.36996
280229,NORTH MERRICK,1,0,"2,469","628,489",0.732,"2,404","645,482",0.689,0.499,"1,119.186",0.000,0.732,"651,200",0,0,0,0,"53,602","476,678",0,"2,310",0,"280,800",0,"214,999",0,0,"349,999","349,999",0.09637
280230,VALLEY STR UF,1,1,"3,209","734,410",0.685,"3,210","734,181",0.645,0.561,"1,659.353",0.000,0.708,"732,300",0,0,0,0,0,"518,468",0,"2,874",0,"395,280",0,"315,697",0,0,"521,149","489,077",0.38573
280231,ISLAND PARK,1,0,941,"3,080,152",-0.355,"1,070","2,708,806",-0.339,0.025,323.852,0.000,0.065,"2,165,015",0,"20,831",0,0,0,"140,726","1,354",649,0,0,0,"108,000",0,"600,000","108,000",0,0.32573
280251,VALLEY STR CHS,1,1,"10,000","750,206",0.678,"10,035","747,590",0.638,0.525,"1,403.876",0.000,0.678,"8,340,401",0,"105,552",0,0,0,"5,654,792","71,564","8,982",0,0,0,0,0,0,0,0,0.319
280252,SEWANHAKA,1,0,"16,344","1,002,962",0.566,"17,555","933,774",0.545,0.421,"1,363.604",0.000,0.566,"11,758,588",0,0,0,0,0,"6,655,361",0,"15,781",0,0,0,0,0,0,0,0,0.27802
280253,BELLMORE-MERRI,1,0,"11,845","822,113",0.646,"11,601","839,404",0.592,0.416,608.647,0.000,0.646,"9,644,838",0,"22,919",0,64,0,"6,230,565","14,847","11,064",0,0,0,0,0,0,0,0,0.12092
280300,LONG BEACH,1,0,"3,559","1,932,513",0.154,"3,611","1,904,684",0.062,0.092,614.873,0.000,0.154,"7,450,415",0,"132,077",0,"9,973",0,"1,147,364","21,876","3,423",0,0,0,0,"1,495,000",0,"675,278",0,0.27612
280401,WESTBURY,1,0,"4,695","584,380",0.752,"5,301","517,575",0.753,0.656,863.165,0.000,0.828,"8,532,024",0,0,0,70,"492,440","7,064,516",58,"4,668",0,0,0,0,0,0,"1,802,980","1,802,980",0.62056
280402,EAST WILLISTON,1,0,"1,773","1,461,296",0.363,"1,763","1,469,585",0.279,0.080,374.004,0.000,0.363,"2,684,069",0,"26,930",0,496,"12,254","974,317","9,956","1,597",0,0,0,"129,600",0,0,"345,600","199,801",0.0856
280403,ROSLYN,1,0,"3,443","1,750,925",0.234,"3,494","1,725,367",0.151,0.071,603.971,0.000,0.234,"3,452,750",0,"245,463",0,"12,949",0,"807,944","60,468","3,285",0,0,0,"356,400",0,0,"864,525","249,986",0.12428
280404,PORT WASHINGTO,1,0,"5,572","1,576,247",0.312,"5,688","1,544,101",0.241,0.069,463.905,0.000,0.312,"6,704,388",0,"21,128",0,"1,403",0,"2,091,769","7,030","5,186",0,0,0,0,0,0,"1,109,323","1,109,323",0.16538
280405,NEW HYDE PARK,1,0,"3,429","1,287,103",0.440,"3,645","1,210,831",0.407,0.347,"1,339.591",0.000,0.440,"1,419,533",0,0,0,"2,096","261,428","624,595",922,"3,282",0,"361,800",0,"237,600",0,0,"386,100","386,100",0.19054
280406,MANHASSET,1,0,"3,228","2,499,861",-0.098,"3,291","2,452,006",-0.211,0.000,613.265,0.000,0.065,"4,267,329",0,0,0,0,0,"277,376",0,"3,005",0,0,0,"469,800",0,0,"1,009,800",0,0.07157
280407,GREAT NECK,1,0,"7,215","2,559,471",-0.124,"8,733","2,114,575",-0.043,0.000,569.694,0.000,0.065,"11,979,538",0,0,0,"6,128","372,939","778,670",398,"6,617",0,0,0,0,0,0,"1,334,724","722,846",0.16233
280409,HERRICKS,1,0,"4,592","1,033,543",0.553,"4,370","1,086,048",0.470,0.303,973.479,0.000,0.553,"3,813,172",0,"115,501","10,530",0,0,"2,108,684","69,695","4,258",0,"453,600",0,"583,200",0,0,"882,900","756,000",0.12176
280410,MINEOLA,1,0,"2,934","1,972,999",0.136,"3,190","1,814,664",0.107,0.145,"1,127.022",0.000,0.183,"3,839,820",0,0,0,819,0,"702,687",150,"2,786",0,"108,000",0,"172,800",0,0,"739,800","739,800",0.23061
280411,CARLE PLACE,1,0,"1,327","2,183,083",0.043,"1,368","2,117,654",-0.044,0.153,796.884,0.000,0.193,"702,545",0,0,0,0,0,"135,591",0,"1,279",0,"189,000",0,"162,000",0,0,"162,000",0,0.17543
280501,NORTH SHORE,1,0,"2,699","1,895,887",0.170,"2,837","1,803,665",0.112,0.060,315.173,0.000,0.170,"2,811,283",0,"16,557",0,0,0,"477,918","2,815","2,557",0,0,0,"334,800",0,0,"858,600","593,996",0.09707
280502,SYOSSET,1,0,"7,475","1,458,185",0.364,"7,169","1,520,426",0.253,0.153,515.007,0.000,0.364,"9,348,007",0,0,0,0,0,"3,402,675",0,"6,915",0,"642,600",0,"604,800",0,0,"1,026,000","631,800",0.09237
280503,LOCUST VALLEY,1,0,"1,989","2,201,415",0.035,"2,403","1,822,145",0.103,0.000,118.278,0.000,0.103,"5,171,464",0,"91,812",0,0,0,"532,661","9,457","1,907",0,0,0,"108,000",0,0,"496,800","194,397",0.15393
280504,PLAINVIEW,1,0,"5,638","1,203,735",0.477,"5,494","1,235,286",0.395,0.327,629.357,0.000,0.477,"5,097,288",0,"8,652",0,0,"130,166","2,431,406","4,127","5,218",0,"523,800",0,"577,800",0,0,"934,200","756,001",0.09464
280506,OYSTER BAY,1,0,"1,424","2,893,008",-0.272,"1,736","2,373,066",-0.172,0.000,95.141,0.000,0.065,"2,994,261",0,0,0,0,0,"194,627",0,"1,365",0,0,0,0,0,0,"361,240","84,197",0.19784
280515,JERICHO,1,0,"3,553","1,834,968",0.197,"3,397","1,919,235",0.055,0.042,262.905,0.000,0.197,"4,103,759",0,"94,185",0,"66,572",0,"808,441","31,669","3,234",0,0,0,"221,400",0,0,"577,800","485,999",0.12777
280517,HICKSVILLE,1,0,"5,431","1,570,281",0.315,"5,747","1,483,938",0.271,0.320,818.765,0.000,0.404,"5,093,164",0,0,0,0,0,"2,057,638",0,"5,358",0,"631,800",0,"777,600",0,0,"1,058,400","340,201",0.37461
280518,PLAINEDGE,1,0,"2,968","947,215",0.591,"2,876","977,516",0.524,0.421,983.409,0.000,0.591,"2,638,839",0,"307,012",0,"9,377",0,"1,559,554","186,986","2,786",0,"329,400",0,"405,000",0,0,"615,600","415,800",0.1042
280521,BETHPAGE,1,0,"3,160","1,236,154",0.463,"3,055","1,278,640",0.373,0.391,676.550,0.000,0.493,"1,239,581",0,0,0,0,0,"611,113",0,"2,989",0,"297,000",0,"297,000",0,0,"496,800",0,0.16401
280522,FARMINGDALE,1,0,"5,411","1,199,192",0.479,"5,524","1,174,661",0.425,0.381,534.520,0.000,0.481,"7,669,073",0,0,0,0,0,"3,688,824",0,"5,195",0,0,"360,000",0,0,0,"905,194","427,523",0.22933
280523,MASSAPEQUA,1,0,"6,813","1,173,810",0.490,"7,161","1,116,767",0.454,0.305,369.316,0.000,0.490,"10,310,262",0,0,0,0,0,"5,052,028",0,"6,514",0,"869,400",0,"691,200",0,0,"1,171,800",0,0.07103
300000,NEW YORK CITY,1,1,"955,074","1,233,649",0.464,"1,154,436","1,020,607",0.000,0.370,"2,931.000",0.000,0.467,"1,506,921,461","56,210,000","101,591",0,0,"14,130,219","729,982,392","47,443","943,196",0,0,0,0,0,"297,719,510","253,138,933","253,138,933",0.61271
400301,LEWISTON PORTE,1,0,"1,907","989,538",0.572,"2,096","900,310",0.562,0.403,33.061,0.000,0.572,"3,028,393",0,0,0,0,"35,135","1,732,241",0,"1,861",0,0,0,0,0,0,"423,520","423,520",0.24326
400400,LOCKPORT,1,0,"4,229","501,293",0.788,"4,698","451,249",0.786,0.743,125.671,0.000,0.900,"7,219,840",0,0,0,0,0,"6,497,856",0,"4,256",0,0,0,"381,737",0,0,"1,387,263","717,936",0.53899
